Query,PubChem CID,Molecular Weight,Molecular Formula,CID,MolecularFormula,MolecularWeight,SMILES,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
CHEMBL2006299,11537005,318.4,C20H18N2O2,11537005.0,C20H18N2O2,318.4,COC1=CC=CC(=C1)CNC(=O)C2=CC=C(C=C2)C3=CC=NC=C3,COC1=CC=CC(=C1)CNC(=O)C2=CC=C(C=C2)C3=CC=NC=C3,COC1=CC=CC(=C1)CNC(=O)C2=CC=C(C=C2)C3=CC=NC=C3,"InChI=1S/C20H18N2O2/c1-24-19-4-2-3-15(13-19)14-22-20(23)18-7-5-16(6-8-18)17-9-11-21-12-10-17/h2-13H,14H2,1H3,(H,22,23)",JBLPUDJLELBRHC-UHFFFAOYSA-N,N-[(3-methoxyphenyl)methyl]-4-pyridin-4-ylbenzamide,3.2,318.136827821,318.136827821,51.2,387.0,0.0,1.0,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,256.2,19.19,2.03,1.53,3.0,1.0,0.0,0.0,3.0,0.0,6.0,10.0,AAADceB7MAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAAAB0AAAHgAQAAAADATBmgY+hpLIFACoAjF3VACCiCA1IiAI2KE+bNgMJnLEtZuEMShkxhHI6Ye4yNCOwAABAAAAAACAAAIAAAAAAAAAAAAAAA==
CHEMBL2006439,49830279,327.8,C17H18ClN5,49830279.0,C17H18ClN5,327.8,C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,"InChI=1S/C17H18ClN5/c18-15-9-14(13-10-20-16-12(13)7-4-8-19-16)22-17(23-15)21-11-5-2-1-3-6-11/h4,7-11H,1-3,5-6H2,(H,19,20)(H,21,22,23)",CLEGDJQQHUTCOW-UHFFFAOYSA-N,"4-chloro-N-cyclohexyl-6-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",4.3,327.1250733,327.1250733,66.5,389.0,0.0,2.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,245.5,9.42,4.73,1.15,2.0,2.0,0.0,2.0,4.0,0.0,4.2,10.0,AAADceB7gAAEAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/gAAHAIQAAAADCrBHyQ9sN7JkACgAzZnZACCgCmxB6AJ2aA4ZpiIKOLB29GEJAhokALIyCcQgIAOgAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL2006450,49830337,328.8,C17H17ClN4O,49830337.0,C17H17ClN4O,328.8,CCCCC(=O)NC1=NC(=CC(=C1)C2=CNC3=C2C=CC=N3)Cl,CCCCC(=O)NC1=NC(=CC(=C1)C2=CNC3=C2C=CC=N3)Cl,CCCCC(=O)NC1=NC(=CC(=C1)C2=CNC3=C2C=CC=N3)Cl,"InChI=1S/C17H17ClN4O/c1-2-3-6-16(23)22-15-9-11(8-14(18)21-15)13-10-20-17-12(13)5-4-7-19-17/h4-5,7-10H,2-3,6H2,1H3,(H,19,20)(H,21,22,23)",JLTBOCSFMNSLFH-UHFFFAOYSA-N,"N-[6-chloro-4-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyridin-2-yl]pentanamide",3.7,328.1090889,328.1090889,70.7,408.0,0.0,2.0,3.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,250.2,12.17,5.22,1.11,2.0,2.0,0.0,1.0,3.0,1.0,6.0,10.0,AAADceB7oAAEAAAAAAAAAAAAAAAAAWAAAAAsWAAAAAAAAFgB/gAAHgIQAAAADALBmyQ/sN7JkACoAjN3dACCgCmxB6AJ2aE4ZpiIKPLBm5GEIAholQLIyCcYgMAOgAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL2006456,49830305,398.9,C21H27ClN6,49830305.0,C21H27ClN6,398.9,CC(C)CNC1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,CC(C)CNC1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,CC(C)CNC1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4,"InChI=1S/C21H27ClN6/c1-13(2)11-24-14-5-7-15(8-6-14)26-21-27-18(10-19(22)28-21)17-12-25-20-16(17)4-3-9-23-20/h3-4,9-10,12-15,24H,5-8,11H2,1-2H3,(H,23,25)(H,26,27,28)",KTWBYGUSEYSRND-UHFFFAOYSA-N,"4-N-[4-chloro-6-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-yl]-1-N-(2-methylpropyl)cyclohexane-1,4-diamine",4.8,398.1985726,398.1985726,78.5,484.0,0.0,3.0,5.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,305.7,17.84,4.41,1.68,2.0,3.0,0.0,3.0,4.0,1.0,7.2,10.0,AAADceB7gAAEAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/gAAHAIQAAAADSrBHyQ/sN7JkACgAzZnZACCgCmxB6AJ2aA4ZpiIKOLB29GEJAhokALIyCcQgIAOgAAAAAAAAAAAAQAAAAAAAAAAAAAAAA==
CHEMBL2006481,25164885,296.32,C16H16N4O2,25164885.0,C16H16N4O2,296.32,C1CCN(CC1)C(=O)C2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)C(=O)C2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)C(=O)C2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,"InChI=1S/C16H16N4O2/c21-16(20-6-2-1-3-7-20)14-9-15(22-19-14)11-4-5-13-12(8-11)10-17-18-13/h4-5,8-10H,1-3,6-7H2,(H,17,18)",ZVZCNOQSOULQEK-UHFFFAOYSA-N,"[5-(1H-indazol-5-yl)-1,2-oxazol-3-yl]-piperidin-1-ylmethanone",2.3,296.12732577,296.12732577,75.0,413.0,0.0,1.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,227.7,15.4,1.8,1.17,3.0,1.0,0.0,0.0,4.0,0.0,4.2,10.0,AAADceB7sAAAAAAAAAAAAAAAAAAAAWLAAAA8QAAAAAAAAFgB/AAAHgAcAAAADAzBngQ8xPNzAACrA7V3UgCSBAAmogA4uSG+bNoIZrqA1dOUtYhm3hmIyce/2eGeCAACAAACAAAQAAQAAAQAAAAAAAAAAA==
CHEMBL2006493,49831031,282.21,C14H9F3O3,49831031.0,C14H9F3O3,282.21,C1CC2=C(C(=O)C1)C(=O)C3=C(O2)C=C(C=C3)C(F)(F)F,C1CC2=C(C(=O)C1)C(=O)C3=C(O2)C=C(C=C3)C(F)(F)F,C1CC2=C(C(=O)C1)C(=O)C3=C(O2)C=C(C=C3)C(F)(F)F,"InChI=1S/C14H9F3O3/c15-14(16,17)7-4-5-8-11(6-7)20-10-3-1-2-9(18)12(10)13(8)19/h4-6H,1-3H2",YCBJUIHLMYFQSQ-UHFFFAOYSA-N,"6-(trifluoromethyl)-3,4-dihydro-2H-xanthene-1,9-dione",2.7,282.05037863,282.05037863,43.4,492.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,199.8,9.77,2.2,0.68,3.0,0.0,0.0,0.0,3.0,0.0,1.6,1.0,AAADccBwMYAAAAAAAAAAAAAAAAAAAAAAAAAwQIAAAAAAAACRAAAAGwAAAAAADASAmBAwBoAABACIAqBSAAACCAAkIAAIiAEGCMgMJjaMNRqCOWCk4BEIqYeIzPDOQAABAAAIAACAAAIAABAAAAAAAAAAAA==
CHEMBL2006564,49830764,351.4,C18H21N7O,49830764.0,C18H21N7O,351.4,CCN(C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CC4)NC=N3)C(=O)C,CCN(C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CC4)NC=N3)C(=O)C,CCN(C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CC4)NC=N3)C(=O)C,"InChI=1S/C18H21N7O/c1-3-25(11(2)26)14-8-6-13(7-9-14)22-18-23-16-15(19-10-20-16)17(24-18)21-12-4-5-12/h6-10,12H,3-5H2,1-2H3,(H3,19,20,21,22,23,24)",PROLIXHVRCJEFH-UHFFFAOYSA-N,N-[4-[[6-(cyclopropylamino)-7H-purin-2-yl]amino]phenyl]-N-ethylacetamide,2.6,351.18075832,351.18075832,98.8,492.0,0.0,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,270.2,14.5,3.72,1.04,1.0,3.0,0.0,2.0,3.0,0.0,7.6,10.0,AAADceB7oAAAAAAAAAAAAAAAGAAAAWAAAAA8QAAAAAAAAFgB/AAAHgAQAAAACCjBlwQ38L/JkACoASdzdACCgC2xEqAJ2aAodJiIaCLA2dGUJAholgLIyCcQAAAAAACAAAAAAAAAAQAAAAAAAAAAAAAAAA==
CHEMBL2006567,49830859,258.3,C12H10N4OS,49830859.0,C12H10N4OS,258.3,CC(=O)NC1=NC(=C(C(=C1)N)C#N)C2=CSC=C2,CC(=O)NC1=NC(=C(C(=C1)N)C#N)C2=CSC=C2,CC(=O)NC1=NC(=C(C(=C1)N)C#N)C2=CSC=C2,"InChI=1S/C12H10N4OS/c1-7(17)15-11-4-10(14)9(5-13)12(16-11)8-2-3-18-6-8/h2-4,6H,1H3,(H3,14,15,16,17)",ZFBBVSHFSXNGFK-UHFFFAOYSA-N,N-(4-amino-5-cyano-6-thiophen-3-ylpyridin-2-yl)acetamide,1.3,258.05753213,258.05753213,120.0,366.0,0.0,2.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,196.6,6.68,3.98,0.78,2.0,2.0,0.0,1.0,2.0,0.0,3.0,10.0,AAADccBzoABAAAAAAAAAAAAAAAAAASAAAAAsAAAAAAAAAAAB4AAAHgQQAAAADAiF3gCz8ZLIEAi8BydydACjgKkhCjBJmDgwZJiIoOLg2dGEJAholQLoyC8QgMAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL2006580,15745967,277.73,C12H8ClN3OS,15745967.0,C12H8ClN3OS,277.73,C1=CC(=CC=C1NC2=C3C(=CSC3=NC=N2)Cl)O,C1=CC(=CC=C1NC2=C3C(=CSC3=NC=N2)Cl)O,C1=CC(=CC=C1NC2=C3C(=CSC3=NC=N2)Cl)O,"InChI=1S/C12H8ClN3OS/c13-9-5-18-12-10(9)11(14-6-15-12)16-7-1-3-8(17)4-2-7/h1-6,17H,(H,14,15,16)",FFFPNQJGIVIKKA-UHFFFAOYSA-N,"4-[(5-chlorothieno[2,3-d]pyrimidin-4-yl)amino]phenol",3.7,277.0076608,277.0076608,86.3,288.0,0.0,2.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,198.2,10.09,2.4,0.68,1.0,2.0,0.0,2.0,3.0,0.0,2.0,4.0,AAADccBzIABEAAAAAAAAAAAAAAAAASAAAAA8QAAAAAAAAFgB/AAAHgYQCAAADA6F2iS199bIEgikAiZjZACD0KlxL7gJ2DAubpiILmLi2dOEdAxs0BPo2CewQAAIAEAAAAAAAAAAgAAAAAAAAAAAAAAAAA==
CHEMBL2006581,49830932,384.8,C15H17ClN4O4S,49830932.0,C15H17ClN4O4S,384.8,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,"InChI=1S/C15H17ClN4O4S/c1-2-24-15-13(16)10(17)7-11(20-15)14(21)19-8-9-5-3-4-6-12(9)25(18,22)23/h3-7H,2,8H2,1H3,(H2,17,20)(H,19,21)(H2,18,22,23)",XFRGIDBALWLGDZ-UHFFFAOYSA-N,4-amino-5-chloro-6-ethoxy-N-[(2-sulfamoylphenyl)methyl]pyridine-2-carboxamide,1.1,384.0659039,384.0659039,146.0,556.0,0.0,3.0,7.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,273.6,11.46,3.23,1.84,5.0,3.0,0.0,1.0,2.0,0.0,7.0,10.0,AAADceBzuABEAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAABwAAAHgYQQAAADArh3iYyxZLIFAKoAyVyVHDCiDAnJmAImLm8b9gMZnPF9/vePSjm1hnI6Yec2AEOAAAAAAAEAAAAAAAAAAgAAAAAAAAAAA==
CHEMBL2006631,49830572,393.5,C21H19N3O3S,49830572.0,C21H19N3O3S,393.5,CN(C)S(=O)(=O)C1=CC=CC=C1C2=CC3=C(C=C2)C(=O)NC4=CC=CC=C4N3,CN(C)S(=O)(=O)C1=CC=CC=C1C2=CC3=C(C=C2)C(=O)NC4=CC=CC=C4N3,CN(C)S(=O)(=O)C1=CC=CC=C1C2=CC3=C(C=C2)C(=O)NC4=CC=CC=C4N3,"InChI=1S/C21H19N3O3S/c1-24(2)28(26,27)20-10-6-3-7-15(20)14-11-12-16-19(13-14)22-17-8-4-5-9-18(17)23-21(16)25/h3-13,22H,1-2H3,(H,23,25)",IUKCXNRQUQFXJL-UHFFFAOYSA-N,"N,N-dimethyl-2-(6-oxo-5,11-dihydrobenzo[b][1,4]benzodiazepin-9-yl)benzenesulfonamide",3.2,393.11471265,393.11471265,86.9,675.0,0.0,2.0,5.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,297.8,12.3,2.82,2.02,3.0,2.0,0.0,1.0,4.0,0.0,3.4,8.0,AAADceB7MABAAAAAAAAAAAAAAAAAAAAAAAAwYMAABYAAAAABUAAAHgQQQAAADAiB2AQywYLAAAKIAiVSUHDCABAlAgAIiBkIdMgIYHrA1ZGUIYhglADIyccYiMCOwAAAQAAGACCAAACAAAwAQAAAAAAAAA==
CHEMBL2006674,16048554,396.5,C21H28N6O2,16048554.0,C21H28N6O2,396.5,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,"InChI=1S/C21H28N6O2/c1-2-17-14-23-27-19(22-13-16-6-5-9-25(29)15-16)12-20(24-21(17)27)26-10-4-3-7-18(26)8-11-28/h5-6,9,12,14-15,18,22,28H,2-4,7-8,10-11,13H2,1H3",PIMQWRZWLQKKBJ-UHFFFAOYSA-N,"2-[1-[3-ethyl-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethanol",1.9,396.22737416,396.22737416,91.2,512.0,0.0,2.0,6.0,7.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,306.7,13.92,5.09,1.93,2.0,2.0,1.0,2.0,4.0,1.0,8.2,10.0,AAADceB7sAAAAAAAAAAAAAAAAAAAAWAAAAAsWLAAAAAAAFgB+AAAHgAcCAAADCjhmwY/sJ/YEgCiAjJnZACShCsxgqA92KA4ZJqIOOLA2dGE5Ah+mALIyCeQwCAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
CHEMBL2006715,49830407,607.6,C32H23F2N7O2S,49830407.0,C32H23F2N7O2S,607.6,C1CC(=O)N(C1)C2=CC=CC(=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CS5)C6=CC(=CC=C6)NC(=O)C7=C(C=CC=C7F)F,C1CC(=O)N(C1)C2=CC=CC(=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CS5)C6=CC(=CC=C6)NC(=O)C7=C(C=CC=C7F)F,C1CC(=O)N(C1)C2=CC=CC(=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CS5)C6=CC(=CC=C6)NC(=O)C7=C(C=CC=C7F)F,"InChI=1S/C32H23F2N7O2S/c33-23-9-3-10-24(34)27(23)30(43)36-20-6-1-5-19(17-20)28-29(41-15-16-44-32(41)39-28)25-12-13-35-31(38-25)37-21-7-2-8-22(18-21)40-14-4-11-26(40)42/h1-3,5-10,12-13,15-18H,4,11,14H2,(H,36,43)(H,35,37,38)",SRUYMJRFVGLQDV-UHFFFAOYSA-N,"2,6-difluoro-N-[3-[5-[2-[3-(2-oxopyrrolidin-1-yl)anilino]pyrimidin-4-yl]imidazo[2,1-b][1,3]thiazol-6-yl]phenyl]benzamide",5.8,607.1602005,607.1602005,133.0,1020.0,0.0,2.0,9.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,454.1,12.93,4.61,3.87,3.0,2.0,0.0,2.0,7.0,0.0,8.8,10.0,AAADceB/sYBAAAAAAAAAAAAAAAAAAWLFgAA8YMEAAAAWAAAB/AAAHwQQAAAADAjF3gy90ZfMGAisAzV3dACC8K11GrhJ2C04dNiIaPLA3dGUJQholgLIyScciMCOAAAAQAQAAAAAAACACAAAAAAAAAAAAA==
CHEMBL2006765,16129448,392.4,C18H19F3N6O,16129448.0,C18H19F3N6O,392.4,CCCNC(=O)C1=CC=C(C=C1)NC2=NC3=C(C=CN3)C(=N2)NCC(F)(F)F,CCCNC(=O)C1=CC=C(C=C1)NC2=NC3=C(C=CN3)C(=N2)NCC(F)(F)F,CCCNC(=O)C1=CC=C(C=C1)NC2=NC3=C(C=CN3)C(=N2)NCC(F)(F)F,"InChI=1S/C18H19F3N6O/c1-2-8-23-16(28)11-3-5-12(6-4-11)25-17-26-14-13(7-9-22-14)15(27-17)24-10-18(19,20)21/h3-7,9H,2,8,10H2,1H3,(H,23,28)(H3,22,24,25,26,27)",UJBJWYNPUOLFIZ-UHFFFAOYSA-N,"N-propyl-4-[[4-(2,2,2-trifluoroethylamino)-7H-pyrrolo[2,3-d]pyrimidin-2-yl]amino]benzamide",4.1,392.15724374,392.15724374,94.7,512.0,0.0,4.0,8.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,286.6,15.87,5.16,0.87,1.0,4.0,0.0,2.0,3.0,1.0,9.0,10.0,AAADceB7oYAAAAAAAAAAAAAAAAAAAWAAAAA8QAAAAAAAAFgB/AAAHwAQAAAADAjBmxQ/8N7JkACoAjd3dACCgCm1AqAJ2aE4ZNiIKPLA3dGEJQholgLIyacYiQCeCAAAAAAAAAAQAAAAAAAAAAAAAAAAAA==
CHEMBL2006778,49830816,380.4,C20H17FN4OS,49830816.0,C20H17FN4OS,380.4,CC1=CC2=CC(=CC(=C2N1)F)C3=CSC4=C3C(=NC=C4C=CC(=O)NC)N,CC1=CC2=CC(=CC(=C2N1)F)C3=CSC4=C3C(=NC=C4C=CC(=O)NC)N,CC1=CC2=CC(=CC(=C2N1)F)C3=CSC4=C3C(=NC=C4C=CC(=O)NC)N,"InChI=1S/C20H17FN4OS/c1-10-5-13-6-12(7-15(21)18(13)25-10)14-9-27-19-11(3-4-16(26)23-2)8-24-20(22)17(14)19/h3-9,25H,1-2H3,(H2,22,24)(H,23,26)",KNACLJBHKVSTDL-UHFFFAOYSA-N,"3-[4-amino-3-(7-fluoro-2-methyl-1H-indol-5-yl)thieno[3,2-c]pyridin-7-yl]-N-methylprop-2-enamide",3.5,380.11071051,380.11071051,112.0,590.0,0.0,3.0,5.0,3.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,289.6,20.58,1.68,1.48,1.0,3.0,0.0,2.0,4.0,0.0,4.0,7.0,AAADceB7oQBAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/gAAHwQQAAAADAjF3gy/8fLJkAisAzd3dACDgKkxCjAI2bA4ZNiIIOLgkZGEIAxgkgLoyacQgMAOiAACAAACAAAQAAQAAAQAAAAAAAAAAA==
CHEMBL2006785,49830594,361.2,C17H10Cl2N2OS,49830594.0,C17H10Cl2N2OS,361.2,CC1=CC=C(C=C1)C(=O)NC2=C(SC3=C2C(=C(C=C3)Cl)Cl)C#N,CC1=CC=C(C=C1)C(=O)NC2=C(SC3=C2C(=C(C=C3)Cl)Cl)C#N,CC1=CC=C(C=C1)C(=O)NC2=C(SC3=C2C(=C(C=C3)Cl)Cl)C#N,"InChI=1S/C17H10Cl2N2OS/c1-9-2-4-10(5-3-9)17(22)21-16-13(8-20)23-12-7-6-11(18)15(19)14(12)16/h2-7H,1H3,(H,21,22)",ROPVGAMDOWWUTK-UHFFFAOYSA-N,"N-(4,5-dichloro-2-cyano-1-benzothiophen-3-yl)-4-methylbenzamide",6.0,359.9890895,359.9890895,81.1,500.0,0.0,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,261.2,11.63,3.8,1.01,2.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,AAADccB7IABGAAAAAAAAAAAAAAAAASAAAAAwYAAAAAAAAEgB9AAAHgYQAAAADAqB2CAywcLAAAicBiVSUACjAIAlDRBIil0ARsgIoDLhl5GEIQxghADoyY8YiICOQAIAIBAFAASABABAIAoACAAAAAAAAA==
CHEMBL2006836,5895068,451.4,C25H17N5O4,5895068.0,C25H17N5O4,451.4,CC\1=C(C2=NC3=CC=CC=C3N2C(=O)/C1=C/C4=C(NN(C4=O)C5=CC=C(C=C5)C(=O)O)C)C#N,CC1=C(C2=NC3=CC=CC=C3N2C(=O)C1=CC4=C(NN(C4=O)C5=CC=C(C=C5)C(=O)O)C)C#N,CC\1=C(C2=NC3=CC=CC=C3N2C(=O)/C1=C/C4=C(NN(C4=O)C5=CC=C(C=C5)C(=O)O)C)C#N,"InChI=1S/C25H17N5O4/c1-13-17(23(31)29-21-6-4-3-5-20(21)27-22(29)19(13)12-26)11-18-14(2)28-30(24(18)32)16-9-7-15(8-10-16)25(33)34/h3-11,28H,1-2H3,(H,33,34)/b17-11+",AUZIEXMGCOCVPG-GZTJUZNOSA-N,"4-[4-[(E)-(4-cyano-3-methyl-1-oxopyrido[1,2-a]benzimidazol-2-ylidene)methyl]-5-methyl-3-oxo-1H-pyrazol-2-yl]benzoic acid",2.8,451.12805404,451.12805404,128.0,1090.0,0.0,2.0,7.0,3.0,34.0,0.0,0.0,0.0,1.0,0.0,1.0,340.8,23.59,2.32,1.9,5.0,1.0,1.0,0.0,5.0,0.0,3.0,2.0,AAADceB7uAAAAAAAAAAAAAAAAAAAAWIAAAAwYIAAAAAAAFgB9AAAHgAYCAAADAiBnwAz2LduEgC4ByfyfACihC0lEqAbuCEwfNiI7rLAnZGUcQhs1QPI2eeY2SOeCAAAAAAAACAQAAAAAAAAQAAAAAAAAA==
CHEMBL2006933,49831012,242.3,C13H10N2OS,49831012.0,C13H10N2OS,242.3,CSC1=CNC2=C(C1=O)C=CC3=C2C=CN=C3,CSC1=CNC2=C(C1=O)C=CC3=C2C=CN=C3,CSC1=CNC2=C(C1=O)C=CC3=C2C=CN=C3,"InChI=1S/C13H10N2OS/c1-17-11-7-15-12-9-4-5-14-6-8(9)2-3-10(12)13(11)16/h2-7H,1H3,(H,15,16)",CFBADDSSFSYJPF-UHFFFAOYSA-N,"3-methylsulfanyl-1H-1,8-phenanthrolin-4-one",2.5,242.05138412,242.05138412,67.3,355.0,0.0,1.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,185.2,8.25,2.07,0.75,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,AAADccBzIABAAAAAAAAAAAAAAAAAAAAAAAA8QIAAAAAAAACx8AAAHgQQAAAADAzB2gS+wNLIEAioArR3RACCgCA1AjAI2KE4ZNgIIPrglZGEIYhggADIyccYiMCOwAACQAASAACAAASAACQAAAAAAAAAAA==
CHEMBL2007002,49830588,359.4,C21H17N3O3,49830588.0,C21H17N3O3,359.4,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)NN=C3C(=O)NC4=CC=CC=C4)O,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)NN=C3C(=O)NC4=CC=CC=C4)O,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)NN=C3C(=O)NC4=CC=CC=C4)O,"InChI=1S/C21H17N3O3/c1-27-19-12-14(8-10-18(19)25)13-7-9-17-16(11-13)20(24-23-17)21(26)22-15-5-3-2-4-6-15/h2-12,25H,1H3,(H,22,26)(H,23,24)",GCZJQTRRJPRFIP-UHFFFAOYSA-N,5-(4-hydroxy-3-methoxyphenyl)-N-phenyl-1H-indazole-3-carboxamide,4.0,359.12699141,359.12699141,87.2,511.0,0.0,3.0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,279.6,17.23,4.47,0.75,3.0,3.0,0.0,0.0,4.0,0.0,5.0,10.0,AAADceB7MAAAAAAAAAAAAAAAAAAAAWAAAAAwYMAAAAAAAFgB9AAAHgAYCAAADAyBngIyxvLjBgCqAyVyUACSDAAnIgAYuSG27NgNZrLG9duU9Stk3BHL+QecyPCOqAADAAACQABQAAYAAASAAAAAAAAAAA==
CHEMBL2007044,49830635,367.4,C23H21N5,49830635.0,C23H21N5,367.4,CCN(CC)CC#CC1=CC2=C(CC3=C2NN=C3C4=CN=C(C=C4)C#N)C=C1,CCN(CC)CC#CC1=CC2=C(CC3=C2NN=C3C4=CN=C(C=C4)C#N)C=C1,CCN(CC)CC#CC1=CC2=C(CC3=C2NN=C3C4=CN=C(C=C4)C#N)C=C1,"InChI=1S/C23H21N5/c1-3-28(4-2)11-5-6-16-7-8-17-13-21-22(26-27-23(21)20(17)12-16)18-9-10-19(14-24)25-15-18/h7-10,12,15H,3-4,11,13H2,1-2H3,(H,26,27)",NLDZIKOJZCTRAZ-UHFFFAOYSA-N,"5-[7-[3-(diethylamino)prop-1-ynyl]-1,4-dihydroindeno[1,2-c]pyrazol-3-yl]pyridine-2-carbonitrile",3.5,367.17969569,367.17969569,68.6,650.0,0.0,1.0,4.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,298.5,28.74,2.0,0.93,3.0,1.0,0.0,1.0,4.0,0.0,4.2,10.0,AAADceB7gAAAAAAAAAAAAAAAAAAAAeIAAAA8QAAAAAAWAGAB8AAAHAAYAAAADAjBHgQ+gJNrEADyFzRnRAiyhCAxAiAY+SA4ZJgIoOLA0dGEpAhgiADIyA8QgMAOwAACAAAQAACAAAQAACAAASAACQAAAA==
