UniProt Accession,PDB ID,Status,Source
P78356,3WZZ,✅ Downloaded from PDB,Davis
P78356,3X01,✅ Downloaded from PDB,Davis
P78356,3X02,✅ Downloaded from PDB,Davis
P78356,3X03,✅ Downloaded from PDB,Davis
P78356,3X04,✅ Downloaded from PDB,Davis
P78356,3X05,✅ Downloaded from PDB,Davis
P78356,3X06,✅ Downloaded from PDB,Davis
P78356,3X07,✅ Downloaded from PDB,Davis
P78356,3X08,✅ Downloaded from PDB,Davis
P78356,3X09,✅ Downloaded from PDB,Davis
P78356,3X0A,✅ Downloaded from PDB,Davis
P78356,3X0B,✅ Downloaded from PDB,Davis
P78356,3X0C,✅ Downloaded from PDB,Davis
P78356,6K4G,✅ Downloaded from PDB,Davis
P78356,6K4H,✅ Downloaded from PDB,Davis
P78356,7EM1,✅ Downloaded from PDB,Davis
P78356,7EM2,✅ Downloaded from PDB,Davis
P78356,7EM3,✅ Downloaded from PDB,Davis
P78356,7EM4,✅ Downloaded from PDB,Davis
P78356,7EM5,✅ Downloaded from PDB,Davis
P78356,7EM6,✅ Downloaded from PDB,Davis
P78356,7EM7,✅ Downloaded from PDB,Davis
P78356,7EM8,✅ Downloaded from PDB,Davis
P78356,7N80,✅ Downloaded from PDB,Davis
P78356,7N81,✅ Downloaded from PDB,Davis
Q8TBX8,2GK9,✅ Downloaded from PDB,Davis
Q8TBX8,7QIE,✅ Downloaded from PDB,Davis
Q8TBX8,7QPN,✅ Downloaded from PDB,Davis
Q8TBX8,8BQ4,✅ Downloaded from PDB,Davis
P17612,2GU8,✅ Downloaded from PDB,Davis
P17612,3AGL,✅ Downloaded from PDB,Davis
P17612,3AGM,✅ Downloaded from PDB,Davis
P17612,3AMA,✅ Downloaded from PDB,Davis
P17612,3AMB,✅ Downloaded from PDB,Davis
P17612,3L9L,✅ Downloaded from PDB,Davis
P17612,3L9M,✅ Downloaded from PDB,Davis
P17612,3L9N,✅ Downloaded from PDB,Davis
P17612,3MVJ,✅ Downloaded from PDB,Davis
P17612,3NX8,✅ Downloaded from PDB,Davis
P17612,3OOG,✅ Downloaded from PDB,Davis
P17612,3OVV,✅ Downloaded from PDB,Davis
P17612,3OWP,✅ Downloaded from PDB,Davis
P17612,3OXT,✅ Downloaded from PDB,Davis
P17612,3P0M,✅ Downloaded from PDB,Davis
P17612,3POO,✅ Downloaded from PDB,Davis
P17612,3VQH,✅ Downloaded from PDB,Davis
P17612,4AE6,✅ Downloaded from PDB,Davis
P17612,4AE9,✅ Downloaded from PDB,Davis
P17612,4UJ1,✅ Downloaded from PDB,Davis
P17612,4UJ2,✅ Downloaded from PDB,Davis
P17612,4UJ9,✅ Downloaded from PDB,Davis
P17612,4UJA,✅ Downloaded from PDB,Davis
P17612,4UJB,✅ Downloaded from PDB,Davis
P17612,4WB5,✅ Downloaded from PDB,Davis
P17612,4WB6,✅ Downloaded from PDB,Davis
P17612,4WB7,✅ Downloaded from PDB,Davis
P17612,4WB8,✅ Downloaded from PDB,Davis
P17612,5BX6,✅ Downloaded from PDB,Davis
P17612,5BX7,✅ Downloaded from PDB,Davis
P17612,5IZF,✅ Downloaded from PDB,Davis
P17612,5IZJ,✅ Downloaded from PDB,Davis
P17612,5J5X,✅ Downloaded from PDB,Davis
P17612,5N23,✅ Downloaded from PDB,Davis
P17612,5UZK,✅ Downloaded from PDB,Davis
P17612,6BYR,✅ Downloaded from PDB,Davis
P17612,6BYS,✅ Downloaded from PDB,Davis
P17612,6C0U,✅ Downloaded from PDB,Davis
P17612,6FRX,✅ Downloaded from PDB,Davis
P17612,6NO7,✅ Downloaded from PDB,Davis
P17612,6QJ7,✅ Downloaded from PDB,Davis
P17612,6WJF,✅ Downloaded from PDB,Davis
P17612,6WJG,✅ Downloaded from PDB,Davis
P17612,7Y1G,✅ Downloaded from PDB,Davis
P17612,8FE2,✅ Downloaded from PDB,Davis
P17612,8FE5,✅ Downloaded from PDB,Davis
P17612,8FEC,✅ Downloaded from PDB,Davis
P17612,8X5L,✅ Downloaded from PDB,Davis
P22694,AF-P22694-F1,✅ Downloaded from AlphaFold,Davis
I3L136,AF-I3L136-F1,✅ Downloaded from AlphaFold,Davis
K7EN76,AF-K7EN76-F1,✅ Downloaded from AlphaFold,Davis
P9WI80,AF-P9WI80-F1,✅ Downloaded from AlphaFold,Davis
I3L309,AF-I3L309-F1,✅ Downloaded from AlphaFold,Davis
A0A087WUH9,AF-A0A087WUH9-F1,✅ Downloaded from AlphaFold,Davis
Q9H4B4,4B6L,✅ Downloaded from PDB,Davis
J3KR82,AF-J3KR82-F1,✅ Downloaded from AlphaFold,Davis
C9J9P1,AF-C9J9P1-F1,✅ Downloaded from AlphaFold,Davis
Q53RT0,AF-Q53RT0-F1,✅ Downloaded from AlphaFold,Davis
B5BU77,AF-B5BU77-F1,✅ Downloaded from AlphaFold,Davis
B5BUK7,AF-B5BUK7-F1,✅ Downloaded from AlphaFold,Davis
Q04759,1XJD,✅ Downloaded from PDB,Davis
Q04759,2ENJ,✅ Downloaded from PDB,Davis
Q04759,2ENN,✅ Downloaded from PDB,Davis
Q04759,2ENZ,✅ Downloaded from PDB,Davis
Q04759,2JED,✅ Downloaded from PDB,Davis
Q04759,4Q9Z,✅ Downloaded from PDB,Davis
Q04759,4RA5,✅ Downloaded from PDB,Davis
Q04759,5F9E,✅ Downloaded from PDB,Davis
F8WBA3,AF-F8WBA3-F1,✅ Downloaded from AlphaFold,Davis
A0JLT6,AF-A0JLT6-F1,✅ Downloaded from AlphaFold,Davis
H7C172,AF-H7C172-F1,✅ Downloaded from AlphaFold,Davis
A0A2R8YH74,AF-A0A2R8YH74-F1,✅ Downloaded from AlphaFold,Davis
B7ZA25,AF-B7ZA25-F1,✅ Downloaded from AlphaFold,Davis
P19525,1QU6,✅ Downloaded from PDB,Davis
P19525,2A19,✅ Downloaded from PDB,Davis
P19525,2A1A,✅ Downloaded from PDB,Davis
P19525,3UIU,✅ Downloaded from PDB,Davis
P19525,6D3K,✅ Downloaded from PDB,Davis
P19525,6D3L,✅ Downloaded from PDB,Davis
P19525,7OBK,✅ Downloaded from PDB,Davis
P19525,7OBL,✅ Downloaded from PDB,Davis
P19525,8BI7,✅ Downloaded from PDB,Davis
P19525,8I9J,✅ Downloaded from PDB,Davis
P19525,8IZN,✅ Downloaded from PDB,Davis
P51817,AF-P51817-F1,✅ Downloaded from AlphaFold,Davis
O43172,1MZW,✅ Downloaded from PDB,Davis
O43172,3JCR,✅ Downloaded from PDB,Davis
O43172,5O9Z,✅ Downloaded from PDB,Davis
O43172,6AH0,✅ Downloaded from PDB,Davis
O43172,6AHD,❌ PDB Download failed,Davis
O43172,6QW6,❌ PDB Download failed,Davis
O43172,6QX9,❌ PDB Download failed,Davis
O43172,8H6E,❌ PDB Download failed,Davis
O43172,8H6J,❌ PDB Download failed,Davis
O43172,8H6K,❌ PDB Download failed,Davis
O43172,8H6L,❌ PDB Download failed,Davis
O43172,8Q7N,✅ Downloaded from PDB,Davis
O43172,8QO9,❌ PDB Download failed,Davis
O43172,8QOZ,✅ Downloaded from PDB,Davis
O43172,8QPA,✅ Downloaded from PDB,Davis
O43172,8QPB,✅ Downloaded from PDB,Davis
O43172,8QPE,❌ PDB Download failed,Davis
O43172,8QXD,❌ PDB Download failed,Davis
O43172,8QZS,❌ PDB Download failed,Davis
O43172,8R08,❌ PDB Download failed,Davis
O43172,8R09,❌ PDB Download failed,Davis
O43172,8R0A,❌ PDB Download failed,Davis
O43172,8R0B,❌ PDB Download failed,Davis
O43172,8RM5,❌ PDB Download failed,Davis
O43172,8Y6O,❌ PDB Download failed,Davis
Q14289,2LK4,✅ Downloaded from PDB,Davis
Q14289,3CC6,✅ Downloaded from PDB,Davis
Q14289,3ET7,✅ Downloaded from PDB,Davis
Q14289,3FZO,✅ Downloaded from PDB,Davis
Q14289,3FZP,✅ Downloaded from PDB,Davis
Q14289,3FZR,✅ Downloaded from PDB,Davis
Q14289,3FZS,✅ Downloaded from PDB,Davis
Q14289,3FZT,✅ Downloaded from PDB,Davis
Q14289,3GM1,✅ Downloaded from PDB,Davis
Q14289,3GM2,✅ Downloaded from PDB,Davis
Q14289,3GM3,✅ Downloaded from PDB,Davis
Q14289,3H3C,✅ Downloaded from PDB,Davis
Q14289,3U3F,✅ Downloaded from PDB,Davis
Q14289,4EKU,✅ Downloaded from PDB,Davis
Q14289,4H1J,✅ Downloaded from PDB,Davis
Q14289,4H1M,✅ Downloaded from PDB,Davis
Q14289,4R32,✅ Downloaded from PDB,Davis
Q14289,4XEF,✅ Downloaded from PDB,Davis
Q14289,4XEK,✅ Downloaded from PDB,Davis
Q14289,4XEV,✅ Downloaded from PDB,Davis
Q14289,5TO8,✅ Downloaded from PDB,Davis
Q14289,5TOB,✅ Downloaded from PDB,Davis
Q14289,6LF3,✅ Downloaded from PDB,Davis
Q14289,7PLL,✅ Downloaded from PDB,Davis
Q14289,8XOX,✅ Downloaded from PDB,Davis
Q14289,8YGX,✅ Downloaded from PDB,Davis
Q9Y2K2,8OKU,✅ Downloaded from PDB,Davis
Q9Y2K2,8R4O,✅ Downloaded from PDB,Davis
Q9Y2K2,8R4Q,✅ Downloaded from PDB,Davis
Q9Y2K2,8R4U,✅ Downloaded from PDB,Davis
Q9Y2K2,8R4V,✅ Downloaded from PDB,Davis
H7C155,AF-H7C155-F1,✅ Downloaded from AlphaFold,Davis
Q9UE13,AF-Q9UE13-F1,✅ Downloaded from AlphaFold,Davis
E9PFQ8,AF-E9PFQ8-F1,✅ Downloaded from AlphaFold,Davis
I6L994,AF-I6L994-F1,✅ Downloaded from AlphaFold,Davis
A0A7I2V404,AF-A0A7I2V404-F1,✅ Downloaded from AlphaFold,Davis
E7ERW9,AF-E7ERW9-F1,✅ Downloaded from AlphaFold,Davis
Q2TB16,AF-Q2TB16-F1,✅ Downloaded from AlphaFold,Davis
Q6XUX3,AF-Q6XUX3-F1,✅ Downloaded from AlphaFold,Davis
A0A0U1RQV4,AF-A0A0U1RQV4-F1,✅ Downloaded from AlphaFold,Davis
H0Y3T9,AF-H0Y3T9-F1,✅ Downloaded from AlphaFold,Davis
O75676,AF-O75676-F1,✅ Downloaded from AlphaFold,Davis
O75582,1VZO,✅ Downloaded from PDB,Davis
O75582,3KN5,✅ Downloaded from PDB,Davis
O75582,3KN6,✅ Downloaded from PDB,Davis
O75582,7UP4,✅ Downloaded from PDB,Davis
O75582,7UP5,✅ Downloaded from PDB,Davis
O75582,7UP6,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
O75582,7UP7,✅ Downloaded from PDB,Davis
O75582,7UP8,✅ Downloaded from PDB,Davis
Q15418,2WNT,✅ Downloaded from PDB,Davis
Q15418,2Z7Q,✅ Downloaded from PDB,Davis
Q15418,2Z7R,✅ Downloaded from PDB,Davis
Q15418,2Z7S,✅ Downloaded from PDB,Davis
Q15418,3RNY,✅ Downloaded from PDB,Davis
Q15418,3TEI,✅ Downloaded from PDB,Davis
Q15418,4H3P,✅ Downloaded from PDB,Davis
Q15418,4NIF,✅ Downloaded from PDB,Davis
Q15418,5CSF,✅ Downloaded from PDB,Davis
Q15418,5CSI,✅ Downloaded from PDB,Davis
Q15418,5CSJ,✅ Downloaded from PDB,Davis
Q15418,5CSN,✅ Downloaded from PDB,Davis
Q15418,5N7D,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
Q15418,5N7F,✅ Downloaded from PDB,Davis
Q15418,5N7G,✅ Downloaded from PDB,Davis
Q15418,5V61,✅ Downloaded from PDB,Davis
Q15418,5V62,✅ Downloaded from PDB,Davis
Q15418,6TWY,✅ Downloaded from PDB,Davis
Q15418,7P74,✅ Downloaded from PDB,Davis
Q15418,7PC8,✅ Downloaded from PDB,Davis
Q15418,7QQL,✅ Downloaded from PDB,Davis
Q15418,8WF4,✅ Downloaded from PDB,Davis
Q15418,8XOV,✅ Downloaded from PDB,Davis
Q15349,AF-Q15349-F1,✅ Downloaded from AlphaFold,Davis
P51812,4D9T,✅ Downloaded from PDB,Davis
P51812,4D9U,✅ Downloaded from PDB,Davis
P51812,4JG6,✅ Downloaded from PDB,Davis
P51812,4JG7,✅ Downloaded from PDB,Davis
P51812,4JG8,✅ Downloaded from PDB,Davis
P51812,4NUS,✅ Downloaded from PDB,Davis
P51812,4NW5,✅ Downloaded from PDB,Davis
P51812,4NW6,✅ Downloaded from PDB,Davis
P51812,5D9K,✅ Downloaded from PDB,Davis
P51812,5D9L,✅ Downloaded from PDB,Davis
P51812,7OPO,✅ Downloaded from PDB,Davis
P51812,8EQ5,✅ Downloaded from PDB,Davis
P51812,8XEY,✅ Downloaded from PDB,Davis
P51812,8XFY,❌ PDB Download failed,Davis
Q9UK32,6G76,✅ Downloaded from PDB,Davis
Q9UK32,6G77,✅ Downloaded from PDB,Davis
Q9UK32,6G78,✅ Downloaded from PDB,Davis
P42818,AF-P42818-F1,✅ Downloaded from AlphaFold,Davis
Q52WX2,AF-Q52WX2-F1,✅ Downloaded from AlphaFold,Davis
E5RK28,AF-E5RK28-F1,✅ Downloaded from AlphaFold,Davis
P57059,AF-P57059-F1,✅ Downloaded from AlphaFold,Davis
Q9H0K1,AF-Q9H0K1-F1,✅ Downloaded from AlphaFold,Davis
A0A5F9ZH68,AF-A0A5F9ZH68-F1,✅ Downloaded from AlphaFold,Davis
Q9H093,AF-Q9H093-F1,✅ Downloaded from AlphaFold,Davis
E7EUC4,AF-E7EUC4-F1,✅ Downloaded from AlphaFold,Davis
Q71UK5,AF-Q71UK5-F1,✅ Downloaded from AlphaFold,Davis
Q9H3Y6,AF-Q9H3Y6-F1,✅ Downloaded from AlphaFold,Davis
H3BLV9,AF-H3BLV9-F1,✅ Downloaded from AlphaFold,Davis
F8WBW4,AF-F8WBW4-F1,✅ Downloaded from AlphaFold,Davis
B8ZZI5,AF-B8ZZI5-F1,✅ Downloaded from AlphaFold,Davis
B4DDH2,AF-B4DDH2-F1,✅ Downloaded from AlphaFold,Davis
A0A0C4DGC9,AF-A0A0C4DGC9-F1,✅ Downloaded from AlphaFold,Davis
C9JDA4,AF-C9JDA4-F1,✅ Downloaded from AlphaFold,Davis
X5D2Y0,AF-X5D2Y0-F1,✅ Downloaded from AlphaFold,Davis
C3W980,AF-C3W980-F1,✅ Downloaded from AlphaFold,Davis
P0C264,AF-P0C264-F1,✅ Downloaded from AlphaFold,Davis
O43318,2EVA,✅ Downloaded from PDB,Davis
O43318,2YIY,✅ Downloaded from PDB,Davis
O43318,4GS6,✅ Downloaded from PDB,Davis
O43318,4L3P,✅ Downloaded from PDB,Davis
O43318,4L52,✅ Downloaded from PDB,Davis
O43318,4L53,✅ Downloaded from PDB,Davis
O43318,4O91,✅ Downloaded from PDB,Davis
O43318,5E7R,✅ Downloaded from PDB,Davis
O43318,5GJD,✅ Downloaded from PDB,Davis
O43318,5GJF,✅ Downloaded from PDB,Davis
O43318,5GJG,✅ Downloaded from PDB,Davis
O43318,5J7S,✅ Downloaded from PDB,Davis
O43318,5J8I,✅ Downloaded from PDB,Davis
O43318,5J9L,✅ Downloaded from PDB,Davis
O43318,5JGA,✅ Downloaded from PDB,Davis
O43318,5JGB,✅ Downloaded from PDB,Davis
O43318,5JGD,✅ Downloaded from PDB,Davis
O43318,5JH6,✅ Downloaded from PDB,Davis
O43318,5JK3,✅ Downloaded from PDB,Davis
O43318,5V5N,✅ Downloaded from PDB,Davis
O43318,7NTH,✅ Downloaded from PDB,Davis
O43318,7NTI,✅ Downloaded from PDB,Davis
O43318,8GW3,✅ Downloaded from PDB,Davis
A0PJ48,AF-A0PJ48-F1,✅ Downloaded from AlphaFold,Davis
F5H0M3,AF-F5H0M3-F1,✅ Downloaded from AlphaFold,Davis
A0A494C148,AF-A0A494C148-F1,✅ Downloaded from AlphaFold,Davis
D6RB05,AF-D6RB05-F1,✅ Downloaded from AlphaFold,Davis
Q15569,AF-Q15569-F1,✅ Downloaded from AlphaFold,Davis
A0A0S2Z539,AF-A0A0S2Z539-F1,✅ Downloaded from AlphaFold,Davis
Q02763,1FVR,✅ Downloaded from PDB,Davis
Q02763,2GY5,✅ Downloaded from PDB,Davis
Q02763,2GY7,✅ Downloaded from PDB,Davis
Q02763,2OO8,✅ Downloaded from PDB,Davis
Q02763,2OSC,✅ Downloaded from PDB,Davis
Q02763,2P4I,✅ Downloaded from PDB,Davis
Q02763,2WQB,✅ Downloaded from PDB,Davis
Q02763,3BEA,✅ Downloaded from PDB,Davis
Q02763,3L8P,✅ Downloaded from PDB,Davis
Q02763,4K0V,✅ Downloaded from PDB,Davis
Q02763,4X3J,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
Q02763,5MYA,✅ Downloaded from PDB,Davis
Q02763,5MYB,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
Q02763,5UTK,✅ Downloaded from PDB,Davis
Q02763,6MWE,"⚠️ PDB Exception: HTTPSConnectionPool(host='files.rcsb.org', port=443): Read timed out. (read timeout=10)",Davis
Q02763,7E72,✅ Downloaded from PDB,Davis
Q53TF9,AF-Q53TF9-F1,✅ Downloaded from AlphaFold,Davis
Q86UE8,5O0Y,✅ Downloaded from PDB,Davis
Q86UE8,7LO0,✅ Downloaded from PDB,Davis
Q7Z4L4,AF-Q7Z4L4-F1,✅ Downloaded from AlphaFold,Davis
U3KPR9,AF-U3KPR9-F1,✅ Downloaded from AlphaFold,Davis
A0A5F9ZHQ1,AF-A0A5F9ZHQ1-F1,✅ Downloaded from AlphaFold,Davis
P04629,1HE7,✅ Downloaded from PDB,Davis
P04629,1SHC,✅ Downloaded from PDB,Davis
P04629,1WWA,✅ Downloaded from PDB,Davis
P04629,1WWW,✅ Downloaded from PDB,Davis
P04629,2IFG,✅ Downloaded from PDB,Davis
P04629,2N90,✅ Downloaded from PDB,Davis
P04629,4AOJ,✅ Downloaded from PDB,Davis
P04629,4CRP,✅ Downloaded from PDB,Davis
P04629,4F0I,✅ Downloaded from PDB,Davis
P04629,4GT5,✅ Downloaded from PDB,Davis
P04629,4PMM,✅ Downloaded from PDB,Davis
P04629,4PMP,✅ Downloaded from PDB,Davis
P04629,4PMS,✅ Downloaded from PDB,Davis
P04629,4PMT,✅ Downloaded from PDB,Davis
P04629,4YNE,✅ Downloaded from PDB,Davis
P04629,4YPS,✅ Downloaded from PDB,Davis
P04629,5H3Q,✅ Downloaded from PDB,Davis
P04629,5I8A,✅ Downloaded from PDB,Davis
P04629,5JFS,✅ Downloaded from PDB,Davis
P04629,5JFV,✅ Downloaded from PDB,Davis
P04629,5JFW,✅ Downloaded from PDB,Davis
P04629,5JFX,✅ Downloaded from PDB,Davis
P04629,5KMI,✅ Downloaded from PDB,Davis
P04629,5KMJ,✅ Downloaded from PDB,Davis
P04629,5KMK,✅ Downloaded from PDB,Davis
P04629,5KML,✅ Downloaded from PDB,Davis
P04629,5KMM,✅ Downloaded from PDB,Davis
P04629,5KMN,✅ Downloaded from PDB,Davis
P04629,5KMO,✅ Downloaded from PDB,Davis
P04629,5KVT,✅ Downloaded from PDB,Davis
P04629,5WR7,✅ Downloaded from PDB,Davis
P04629,6D1Y,✅ Downloaded from PDB,Davis
P04629,6D1Z,✅ Downloaded from PDB,Davis
P04629,6D20,✅ Downloaded from PDB,Davis
P04629,6D22,✅ Downloaded from PDB,Davis
P04629,6DKB,✅ Downloaded from PDB,Davis
P04629,6DKG,✅ Downloaded from PDB,Davis
P04629,6DKI,✅ Downloaded from PDB,Davis
P04629,6DKW,✅ Downloaded from PDB,Davis
P04629,6IQN,✅ Downloaded from PDB,Davis
P04629,6J5L,✅ Downloaded from PDB,Davis
P04629,6NPT,✅ Downloaded from PDB,Davis
P04629,6NSP,✅ Downloaded from PDB,Davis
P04629,6NSS,✅ Downloaded from PDB,Davis
P04629,6PL1,✅ Downloaded from PDB,Davis
P04629,6PL2,✅ Downloaded from PDB,Davis
P04629,6PL3,✅ Downloaded from PDB,Davis
P04629,6PL4,✅ Downloaded from PDB,Davis
P04629,6PMA,✅ Downloaded from PDB,Davis
P04629,6PMB,✅ Downloaded from PDB,Davis
P04629,6PMC,✅ Downloaded from PDB,Davis
P04629,6PME,✅ Downloaded from PDB,Davis
P04629,7N3T,✅ Downloaded from PDB,Davis
P04629,7VKM,✅ Downloaded from PDB,Davis
P04629,7VKN,✅ Downloaded from PDB,Davis
P04629,7VKO,✅ Downloaded from PDB,Davis
P04629,7XAF,✅ Downloaded from PDB,Davis
P04629,7XBI,✅ Downloaded from PDB,Davis
P04629,8J5W,✅ Downloaded from PDB,Davis
P04629,8J5X,✅ Downloaded from PDB,Davis
P04629,8J61,✅ Downloaded from PDB,Davis
P04629,8J63,✅ Downloaded from PDB,Davis
P04629,8YTD,✅ Downloaded from PDB,Davis
P04629,8YTE,✅ Downloaded from PDB,Davis
Q16620,1HCF,✅ Downloaded from PDB,Davis
Q16620,1WWB,✅ Downloaded from PDB,Davis
Q16620,2MFQ,✅ Downloaded from PDB,Davis
Q16620,4ASZ,✅ Downloaded from PDB,Davis
Q16620,4AT3,✅ Downloaded from PDB,Davis
Q16620,4AT4,✅ Downloaded from PDB,Davis
Q16620,4AT5,✅ Downloaded from PDB,Davis
Q16620,5MO9,✅ Downloaded from PDB,Davis
Q16620,8OYD,✅ Downloaded from PDB,Davis
Q16288,1WWC,✅ Downloaded from PDB,Davis
Q16288,3V5Q,✅ Downloaded from PDB,Davis
Q16288,4YMJ,✅ Downloaded from PDB,Davis
Q16288,6KZC,✅ Downloaded from PDB,Davis
Q16288,6KZD,✅ Downloaded from PDB,Davis
Q9BX84,AF-Q9BX84-F1,✅ Downloaded from AlphaFold,Davis
Q9BXA7,AF-Q9BXA7-F1,✅ Downloaded from AlphaFold,Davis
D6RF82,AF-D6RF82-F1,✅ Downloaded from AlphaFold,Davis
Q6LD14,AF-Q6LD14-F1,✅ Downloaded from AlphaFold,Davis
P29597,3LXN,✅ Downloaded from PDB,Davis
P29597,3LXP,✅ Downloaded from PDB,Davis
P29597,3NYX,✅ Downloaded from PDB,Davis
P29597,3NZ0,✅ Downloaded from PDB,Davis
P29597,3ZON,✅ Downloaded from PDB,Davis
P29597,4GFO,✅ Downloaded from PDB,Davis
P29597,4GIH,✅ Downloaded from PDB,Davis
P29597,4GII,✅ Downloaded from PDB,Davis
P29597,4GJ2,✅ Downloaded from PDB,Davis
P29597,4GJ3,✅ Downloaded from PDB,Davis
P29597,4GVJ,✅ Downloaded from PDB,Davis
P29597,4OLI,✅ Downloaded from PDB,Davis
P29597,4PO6,✅ Downloaded from PDB,Davis
P29597,4PY1,✅ Downloaded from PDB,Davis
P29597,4WOV,✅ Downloaded from PDB,Davis
P29597,5C01,✅ Downloaded from PDB,Davis
P29597,5C03,✅ Downloaded from PDB,Davis
P29597,5F1Z,✅ Downloaded from PDB,Davis
P29597,5F20,✅ Downloaded from PDB,Davis
P29597,5TKD,✅ Downloaded from PDB,Davis
P29597,5WAL,✅ Downloaded from PDB,Davis
P29597,6AAM,✅ Downloaded from PDB,Davis
P29597,6DBK,✅ Downloaded from PDB,Davis
P29597,6DBM,✅ Downloaded from PDB,Davis
P29597,6NSL,✅ Downloaded from PDB,Davis
P29597,6NZE,✅ Downloaded from PDB,Davis
P29597,6NZF,✅ Downloaded from PDB,Davis
P29597,6NZH,✅ Downloaded from PDB,Davis
P29597,6NZP,✅ Downloaded from PDB,Davis
P29597,6NZQ,✅ Downloaded from PDB,Davis
P29597,6NZR,✅ Downloaded from PDB,Davis
P29597,6OVA,✅ Downloaded from PDB,Davis
P29597,6VNS,✅ Downloaded from PDB,Davis
P29597,6VNV,✅ Downloaded from PDB,Davis
P29597,6VNX,✅ Downloaded from PDB,Davis
P29597,6VNY,✅ Downloaded from PDB,Davis
P29597,6X8F,✅ Downloaded from PDB,Davis
P29597,6X8G,✅ Downloaded from PDB,Davis
P29597,7AX4,✅ Downloaded from PDB,Davis
P29597,7K7O,✅ Downloaded from PDB,Davis
P29597,7K7Q,✅ Downloaded from PDB,Davis
P29597,7UYR,✅ Downloaded from PDB,Davis
P29597,7UYS,✅ Downloaded from PDB,Davis
P29597,7UYT,✅ Downloaded from PDB,Davis
P29597,7UYU,✅ Downloaded from PDB,Davis
P29597,8EXN,✅ Downloaded from PDB,Davis
P29597,8EYC,✅ Downloaded from PDB,Davis
P29597,8S98,✅ Downloaded from PDB,Davis
P29597,8S99,✅ Downloaded from PDB,Davis
P29597,8S9A,✅ Downloaded from PDB,Davis
P29597,8TB5,✅ Downloaded from PDB,Davis
P29597,8TB6,✅ Downloaded from PDB,Davis
O75385,4WNO,✅ Downloaded from PDB,Davis
O75385,4WNP,✅ Downloaded from PDB,Davis
O75385,5CI7,✅ Downloaded from PDB,Davis
O75385,6HYO,✅ Downloaded from PDB,Davis
O75385,6MNH,✅ Downloaded from PDB,Davis
O75385,6QAS,✅ Downloaded from PDB,Davis
O75385,8P5G,✅ Downloaded from PDB,Davis
O75385,8P5H,✅ Downloaded from PDB,Davis
O75385,8P5I,✅ Downloaded from PDB,Davis
O75385,8P5J,✅ Downloaded from PDB,Davis
O75385,8P5K,✅ Downloaded from PDB,Davis
O75385,8P5L,✅ Downloaded from PDB,Davis
O75385,8SOI,✅ Downloaded from PDB,Davis
O75385,8SQZ,✅ Downloaded from PDB,Davis
O75385,8SRM,✅ Downloaded from PDB,Davis
O75385,8SV9,✅ Downloaded from PDB,Davis
O75385,9C82,❌ PDB Download failed,Davis
H3BPN6,AF-H3BPN6-F1,✅ Downloaded from AlphaFold,Davis
P35968,1VR2,✅ Downloaded from PDB,Davis
P35968,1Y6A,✅ Downloaded from PDB,Davis
P35968,1Y6B,✅ Downloaded from PDB,Davis
P35968,1YWN,✅ Downloaded from PDB,Davis
P35968,2M59,✅ Downloaded from PDB,Davis
P35968,2MET,✅ Downloaded from PDB,Davis
P35968,2MEU,✅ Downloaded from PDB,Davis
P35968,2OH4,✅ Downloaded from PDB,Davis
P35968,2P2H,✅ Downloaded from PDB,Davis
P35968,2P2I,✅ Downloaded from PDB,Davis
P35968,2QU5,✅ Downloaded from PDB,Davis
P35968,2QU6,✅ Downloaded from PDB,Davis
P35968,2RL5,✅ Downloaded from PDB,Davis
P35968,2X1W,✅ Downloaded from PDB,Davis
P35968,2X1X,✅ Downloaded from PDB,Davis
P35968,2XIR,✅ Downloaded from PDB,Davis
P35968,3B8Q,✅ Downloaded from PDB,Davis
P35968,3B8R,✅ Downloaded from PDB,Davis
P35968,3BE2,✅ Downloaded from PDB,Davis
P35968,3C7Q,✅ Downloaded from PDB,Davis
P35968,3CJF,✅ Downloaded from PDB,Davis
P35968,3CJG,✅ Downloaded from PDB,Davis
P35968,3CP9,✅ Downloaded from PDB,Davis
P35968,3CPB,✅ Downloaded from PDB,Davis
P35968,3CPC,✅ Downloaded from PDB,Davis
P35968,3DTW,✅ Downloaded from PDB,Davis
P35968,3EFL,✅ Downloaded from PDB,Davis
P35968,3EWH,✅ Downloaded from PDB,Davis
P35968,3KVQ,✅ Downloaded from PDB,Davis
P35968,3S35,✅ Downloaded from PDB,Davis
P35968,3S36,✅ Downloaded from PDB,Davis
P35968,3S37,✅ Downloaded from PDB,Davis
P35968,3U6J,✅ Downloaded from PDB,Davis
P35968,3V2A,✅ Downloaded from PDB,Davis
P35968,3V6B,✅ Downloaded from PDB,Davis
P35968,3VHE,✅ Downloaded from PDB,Davis
P35968,3VHK,✅ Downloaded from PDB,Davis
P35968,3VID,✅ Downloaded from PDB,Davis
P35968,3VNT,✅ Downloaded from PDB,Davis
